"target","key","acousticness","danceability","duration_ms","instrumentalness","loudness","speechiness","valence",".fitted",".resid",".std.resid",".hat",".sigma",".cooksd"
"0","Other",0.00626,0.691,203302,0.000562,-6.206,0.03,0.463,0.443887829577974,-1.08331459855026,-1.0842908770489,0.0017999579381778,1.11724983322023,0.000144190957915053
"0","Other",0.000552,0.841,485293,0.419,-7.361,0.119,0.197,0.837851769663743,-1.90748229875578,-1.91296812361973,0.00572718273501872,1.11669558258269,0.00299353876030682
"0","Other",0.031,0.51,210013,0,-4.124,0.0651,0.349,0.334769829797668,-0.902908829957034,-0.903612854814312,0.00155763741700183,1.11732995929745,7.86311715684026e-05
"0","Other",0.0583,0.516,174500,1.77e-06,-5.514,0.106,0.182,0.334778414972211,-0.902923123261877,-0.904001290037957,0.00238389888245595,1.1173298026649,0.00012054578971772
"0","Other",0.00346,0.723,176561,0.00123,-3.081,0.0625,0.271,0.365349216729336,-0.953604088677633,-0.955122525758471,0.00317703760003137,1.11730860092655,0.000184060097441298
"0","Other",0.00354,0.568,196000,0.0211,-3.556,0.045,0.57,0.379695744762162,-0.977287252612146,-0.978033266687869,0.00152495744813759,1.1172987205421,9.3629836991742e-05
"0","Other",0.0028,0.476,226867,0.00593,-5.073,0.0359,0.144,0.298493878934774,-0.842051843768166,-0.843134576233681,0.00256670118141715,1.11735352511908,0.000109777048411281
"0","D#",0.00388,0.605,325714,0.598,-7.002,0.0411,0.157,0.519611002661994,-1.21091625818232,-1.2263624931337,0.0250316869886049,1.11717659376033,0.00284835688894769
"0","Other",0.0856,0.605,235000,0.000162,-3.094,0.0611,0.364,0.344483214799894,-0.919055351318552,-0.919842042704307,0.00170976089774299,1.1173233576743,9.01583551213717e-05
"0","Other",0.00273,0.408,247655,3.04e-05,-5.284,0.0646,0.141,0.313516711804281,-0.867379268322783,-0.868583180408016,0.00277020730455225,1.11734380779956,0.000127219155084322
"0","Other",0.00158,0.598,383495,0.124,-5.666,0.0272,0.0473,0.472899951846543,-1.1316933363465,-1.1349495253556,0.00572980190982827,1.11722475183031,0.000520004350774008
"0","Other",0.0344,0.529,222075,4.55e-05,-2.59,0.0794,0.102,0.285091940487796,-0.819269592565362,-0.82052691709344,0.00306232782585196,1.11736191522422,0.000122871288554122
"0","Other",0.00481,0.475,224973,0,-2.948,0.0666,0.236,0.298938751038276,-0.842804867175344,-0.843764618232689,0.00227363223331699,1.11735328803241,9.73920643661389e-05
"0","Other",0.0111,0.668,212323,0.17,-2.673,0.0515,0.561,0.463976245202169,-1.11676031469667,-1.11779993892898,0.00185926074632842,1.11723337095965,0.00016153567330731
"0","Other",0.0178,0.69,230792,0.79,-5.592,0.0868,0.533,0.761608550297084,-1.69342328422296,-1.69742488253856,0.00470934716227344,1.11686926641503,0.00151880490942117
"0","Other",0.0268,0.624,157452,0.000228,-5.449,0.0335,0.39,0.350168589041175,-0.928485129110576,-0.929459482825842,0.00209550394623587,1.1173193900715,0.000113393199768995
"0","D",0.0711,0.719,313580,0.00285,-5.219,0.032,0.356,0.58697087229417,-1.32983996133013,-1.33533410540241,0.00821193947410704,1.11711431063145,0.00118643475008474
"0","Other",0.0107,0.631,235025,0.00632,-5.123,0.0411,0.558,0.450548154826459,-1.09438032043311,-1.09504466042594,0.00121298883314701,1.11724460474352,9.97063022706326e-05
"0","D",0.0024,0.54,201290,0.954,-6.784,0.0364,0.23,0.770250121149249,-1.7150883621875,-1.72447498015283,0.0108567205370114,1.11684860895673,0.00372011815538504
"0","Other",0.306,0.546,191250,0,-5.311,0.0477,0.255,0.231599888695213,-0.725871480683849,-0.726569719483179,0.00192109105107448,1.11739434070368,5.81258235952082e-05
"0","Other",0.00281,0.608,219398,4.83e-06,-3.631,0.0765,0.326,0.385271159144153,-0.986482658319076,-0.987306635586848,0.00166844504920705,1.11729465474433,0.000104916844763036
"0","D#",0.0294,0.591,228347,0,-6.72,0.0417,0.482,0.303733923525068,-0.850909393434513,-0.859139324477665,0.0190667856244643,1.11734744757747,0.000864403801074448
"0","D#",0.0314,0.559,205933,1.71e-05,-4.281,0.157,0.644,0.365090335739756,-0.953176322845876,-0.963762576239478,0.0218479372053957,1.11730490237306,0.00131306458447982
"0","Other",0.0243,0.631,218093,0,-6.817,0.0818,0.392,0.471495773881893,-1.12934005265432,-1.13011587744997,0.00137252915241322,1.11722719443851,0.000122784600110847
"0","D",2e-04,0.55,213026,1.44e-06,-6.897,0.0334,0.185,0.475536208932017,-1.13611521305798,-1.14087384350346,0.00832468244149614,1.11722174384274,0.000767532455719969
"0","Other",0.0082,0.581,231707,0.000369,-7.584,0.0265,0.551,0.463500313662633,-1.11596532343765,-1.11703436926423,0.00191316273969996,1.11723375266228,0.000165918883928484
"0","Other",0.0359,0.761,219120,0,-7.577,0.0539,0.933,0.625573624970646,-1.40168476536952,-1.40380586755992,0.00301964792041162,1.11707246257185,0.000507569019643501
"0","Other",0.157,0.715,277320,1.75e-06,-5.622,0.0541,0.814,0.531094623910108,-1.23073497360679,-1.23200919917995,0.00206746285618165,1.11717349662219,0.000235137579531848
"0","Other",0.27,0.67,254147,0,-12.229,0.138,0.81,0.6679391569969,-1.48488185711764,-1.48765081075827,0.00371912105177603,1.1170183669883,0.000753695568500035
"0","Other",0.0757,0.572,297893,0,-3.203,0.217,0.0995,0.476061695193344,-1.13699722120281,-1.13992752520341,0.00513460304810046,1.1172222253738,0.000471369318815746
"0","D",0.114,0.858,290836,0,-5.361,0.23,0.365,0.778594479049169,-1.7365248759949,-1.74304736897061,0.00747000854831476,1.11683423638124,0.00266659275527864
"0","Other",0.000175,0.537,127427,2.2e-06,-8.794,0.325,0.4,0.661888561112779,-1.47267086410286,-1.47824897895361,0.00753268296563254,1.11702458922464,0.0014970705707646
"0","Other",0.0583,0.688,230493,2.87e-06,-4.162,0.0911,0.879,0.548354580174206,-1.26083930492272,-1.26218470865015,0.0021307288282188,1.11715670446308,0.000259803351232357
"0","Other",0.00436,0.578,233182,0.00128,-3.672,0.105,0.518,0.452528331514165,-1.09767441956916,-1.09834295203355,0.00121697690888546,1.11724299077314,0.000100837985107268
"0","D",0.00107,0.507,215291,8.7e-06,-4.684,0.0701,0.275,0.467998054733608,-1.12348398576162,-1.12772187904103,0.00750172629845329,1.11722840034583,0.000669934775877388
"0","D#",0.0765,0.54,231107,0,-5.534,0.0381,0.509,0.253618794194172,-0.764877519024538,-0.771453981327546,0.0169768542790073,1.11737934218754,0.000596967203008879
"0","Other",0.00278,0.231,200920,0.00055,-4.297,0.0446,0.404,0.241734201323872,-0.743937224397058,-0.745458092128986,0.00407619509931617,1.11738813852361,0.000131014501465603
"0","D#",4.82e-05,0.409,200677,2.03e-06,-2.803,0.108,0.339,0.204772894244073,-0.676945400317503,-0.682403631543175,0.0159330989463025,1.11740822173143,0.000423674472814239
"0","Other",0.000285,0.458,211430,0.000893,-3.717,0.183,0.462,0.456366639068147,-1.10406542217442,-1.10553163932144,0.00265075155845204,1.1172394562682,0.000223708396742088
"0","Other",4.24e-05,0.396,257120,0.631,-4.026,0.0856,0.146,0.520246419121389,-1.21200881190764,-1.21543270129958,0.00562608989915387,1.11718254814949,0.000617018378548577
"0","Other",1.85e-05,0.55,238653,0.214,-4.575,0.0378,0.247,0.41315457724131,-1.03246678217257,-1.03355229293261,0.00209944039953607,1.11727380588203,0.00014842869351296
"0","Other",6.04e-05,0.505,219763,1.02e-05,-4.401,0.119,0.267,0.390509956844436,-0.995120762802463,-0.996075423006745,0.00191592463534545,1.11729077486668,0.000123228075299136
"0","Other",2.79e-05,0.351,165047,0.0725,-4.53,0.0881,0.457,0.331483831105413,-0.89743489558244,-0.898849065466648,0.00314414838570772,1.11733187476988,0.000156887644579792
"0","Other",0.00267,0.442,239451,7.92e-06,-6.431,0.086,0.258,0.386431517851799,-0.98839607012308,-0.989506921146637,0.00224400145567494,1.11729368442138,0.000141965866512148
"0","Other",0.000353,0.42,210240,0.000747,-3.899,0.121,0.318,0.353762081377494,-0.934438385258486,-0.935519915982136,0.00231081250144808,1.11731686868204,0.000127084627603576
"0","Other",0.0245,0.623,228467,0,-3.044,0.0404,0.691,0.41863227579827,-1.04151025566456,-1.04242846168157,0.00176089133670235,1.11726969505568,0.000127246307043703
"0","Other",0.00643,0.585,216760,0,-5.424,0.0302,0.615,0.426599030883385,-1.05467533906046,-1.05549342970287,0.0015495569693118,1.11726358028872,0.00011564209783906
"0","Other",0.0154,0.559,213093,0,-4.476,0.0832,0.563,0.430819915649108,-1.0616575740049,-1.06230034893646,0.0012097905598997,1.1172603642718,9.17926090020155e-05
"0","Other",0.00172,0.542,203347,0.0104,-5.653,0.054,0.365,0.38059433640324,-0.978769500753501,-0.979536264629535,0.00156495231269535,1.11729806417699,9.64603031625731e-05
"0","Other",0.122,0.7,234308,0,-6.295,0.104,0.482,0.500841543774104,-1.17883984161657,-1.17941029511292,0.000967119824421317,1.11720179505692,9.72260483009567e-05
"0","Other",0.119,0.64,220781,0,-6.596,0.0706,0.5,0.444732688064139,-1.08471714106568,-1.08520151760711,0.000892494957926517,1.11724939246854,7.16107582789118e-05
"0","Other",0.687,0.393,239451,0,-7.048,0.0289,0.205,0.12658311659912,-0.520273596206308,-0.521017079768587,0.00285193373184588,1.11745154324469,4.15694548091756e-05
"0","Other",0.0109,0.599,212013,8.04e-06,-4.722,0.035,0.458,0.383765649519131,-0.983999947870832,-0.984676354596131,0.00137339421034694,1.11729581185911,8.57648125538837e-05
"0","D",0.0576,0.591,218373,0,-2.877,0.0536,0.496,0.473653002320423,-1.13295595001669,-1.13714915103703,0.00736133843021288,1.1172236368307,0.000672299141189875
"0","Other",0.0109,0.616,179600,0,-3.316,0.124,0.709,0.48000501761152,-1.14362241732675,-1.14461836719065,0.00173947334214118,1.11721983453297,0.000161130073278175
"0","Other",0.0197,0.593,194893,0,-4.802,0.166,0.47,0.499611330017833,-1.17674988214815,-1.17764874898476,0.00152596229943341,1.11720272139977,0.0001528252311384
"0","Other",0.000501,0.581,197160,0,-3.459,0.036,0.48,0.351127310422018,-0.930073916954102,-0.930802642599511,0.00156518761833428,1.11731883267573,8.49634399984585e-05
"0","Other",0.0123,0.428,221720,1.47e-05,-5.032,0.0608,0.72,0.408928495288287,-1.0254933247318,-1.02716327056311,0.00324892525529333,1.11727674306734,0.000226242216339794
"0","Other",0.799,0.66,304293,0,-9.79,0.0278,0.508,0.269667348970639,-0.792786430625046,-0.794684365372248,0.00477087111028033,1.11737122647739,0.000177852172713944
"0","D",0.474,0.672,184960,0,-9.489,0.0349,0.464,0.423791882952237,-1.05003463678634,-1.05427687994772,0.00803149188730846,1.1172641528848,0.00060030742853401
"0","Other",0.292,0.862,150707,0,-11.793,0.0439,0.504,0.498747181530659,-1.1752826702506,-1.17861613426422,0.00564857364725121,1.11720221285315,0.000568437368534339
"0","Other",0.436,0.696,157187,0,-9.438,0.07,0.686,0.390873683143659,-0.995720458701995,-0.997058659262682,0.00268249519017847,1.11729033767957,0.000173061768004154
"0","Other",0.167,0.631,253107,0,-7.669,0.0333,0.459,0.420768577362168,-1.04503893476786,-1.0456883456249,0.00124168774714426,1.11726817647357,9.04238028686204e-05
"0","Other",0.00634,0.637,195167,0,-9.59,0.0283,0.566,0.509590537604004,-1.19374586850408,-1.19564285381008,0.00317064654998635,1.11719319365112,0.000331565022127932
"0","Other",0.226,0.546,231240,0,-7.113,0.0361,0.494,0.347778496252214,-0.924522628253117,-0.925065556287676,0.0011734708022955,1.11732120787477,6.27190920078482e-05
"0","Other",0.0784,0.593,208000,0,-4.525,0.0959,0.521,0.419266667706725,-1.04255801570598,-1.04306584759865,0.000973492270193209,1.11726939850933,7.04193588764489e-05
"0","Other",0.112,0.688,186800,0,-6.161,0.047,0.773,0.469893575319244,-1.12665655042644,-1.12766878693292,0.00179446697125708,1.11722842706044,0.000159636413809834
"0","D#",0.114,0.586,176360,0,-4.572,0.11,0.353,0.239608632874984,-0.740164875555495,-0.746481174022482,0.0168512649108036,1.11738779803967,0.000549362916536674
"0","Other",0.101,0.403,201720,0,-3.385,0.087,0.769,0.351677310895535,-0.930985208868761,-0.932767100935184,0.00381700869289074,1.11731801599824,0.000208640220712965
"0","Other",0.0987,0.614,201040,0,-4.171,0.111,0.655,0.450823815642749,-1.0948387737676,-1.09550579170854,0.0012173644049951,1.11724437938774,0.000100178330007824
"0","Other",0.0735,0.531,224333,0,-6.162,0.0468,0.608,0.412767108632553,-1.0318273008032,-1.03260961197821,0.00151463791182417,1.11727424040071,0.000106787428530629
"0","Other",0.0273,0.599,197587,0,-2.931,0.0514,0.84,0.426712124838867,-1.05486234978391,-1.0562376786305,0.00260250787374559,1.11726322966577,0.000194723216596499
"0","Other",0.178,0.644,200613,0,-4.787,0.0429,0.852,0.417783934417269,-1.0401092764128,-1.04130250229792,0.00229048182489309,1.11727021846967,0.000165114863366503
"0","Other",0.0671,0.543,183960,0,-3.737,0.0787,0.689,0.389968282497992,-0.994227667349476,-0.99513549282419,0.00182369414693314,1.11729119239472,0.000117007677973356
"0","D",0.219,0.638,209933,0,-4.47,0.035,0.292,0.390877275474523,-0.995726381562781,-0.99958329862272,0.00770216161066756,1.11728921314505,0.000501954274426876
"0","D",0.0196,0.437,175587,0,-5.709,0.0997,0.604,0.527275504646425,-1.22412623731529,-1.2293802956713,0.00852922585577941,1.11717494030957,0.000967785854618052
"0","Other",0.000479,0.695,218187,0,-5.066,0.0325,0.731,0.495074593180952,-1.16905480614561,-1.17006495635382,0.00172591129592337,1.11720669366193,0.00016980961957817
"0","Other",0.0117,0.85,258113,0,-9.816,0.0534,0.717,0.693060673697393,-1.53694839543858,-1.53948381975657,0.00329115051481053,1.11698335443964,0.000748048638385053
"0","Other",0.0453,0.841,278467,0.00154,-10.345,0.0498,0.596,0.67426475414089,-1.49777859300872,-1.50032090156851,0.00338614835490012,1.11700991932467,0.000705696313104106
"0","Other",0.409,0.618,291880,6.32e-06,-5.867,0.0477,0.561,0.342964520058216,-0.916533969910666,-0.917607976013022,0.00233951229711489,1.11732427341325,0.000122693105694895
"0","Other",0.0029,0.583,271093,6.03e-05,-8.152,0.0585,0.57,0.543240564859832,-1.25187733170311,-1.25314525753362,0.00202256583190201,1.11716177741818,0.000241527112048565
"0","Other",0.067,0.829,243159,0,-8.693,0.108,0.717,0.682629486678843,-1.51504810213726,-1.51670563061656,0.00218450137278038,1.11699888863711,0.000471922083966499
"0","Other",0.396,0.635,329907,0,-8.1,0.0328,0.204,0.33798491730957,-0.908258707400466,-0.90980827618146,0.0034034625161221,1.11732745302869,0.000174949078815703
"0","Other",0.267,0.809,275080,1.97e-05,-8.747,0.0821,0.879,0.628736849048724,-1.40772452280611,-1.40964097636562,0.00271721785987116,1.11706879949429,0.000462673777646481
"0","Other",0.074,0.642,348893,0,-9.32,0.0237,0.453,0.557248065370301,-1.2765152821278,-1.27858845119107,0.00324027374073491,1.11714740547642,0.000410477010627961
"0","D",0.105,0.563,235853,0,-7.775,0.0234,0.248,0.475438424228846,-1.13595110726192,-1.14031928777521,0.00764665483291729,1.11722202607516,0.000703779501507644
"0","Other",0.468,0.578,201280,0,-12.951,0.0272,0.561,0.367044060211901,-0.95640416629224,-0.958077982062996,0.00349105955303299,1.11730733953124,0.000203863548392767
"0","Other",0.499,0.571,301587,0,-8.757,0.0338,0.162,0.266931038871963,-0.788055202197139,-0.789280389507089,0.00310215838858925,1.11737313589154,0.000113662420911944
"0","Other",0.0788,0.873,301200,0.0071,-8.942,0.102,0.49,0.688196386225138,-1.5266838129648,-1.52896085618753,0.00297633211696389,1.11699055966116,0.000660848180069624
"0","D",0.135,0.729,272360,0.000672,-4.043,0.041,0.918,0.638232829530013,-1.426011535423,-1.4321589748059,0.00856643119950858,1.1170545209078,0.00153752674443866
"0","Other",0.0264,0.815,283934,0.00038,-6.698,0.0513,0.681,0.621498262713339,-1.39394018249711,-1.39543630083952,0.00214315237343549,1.11707769014552,0.000353417953244447
"0","Other",0.0198,0.571,199640,6.6e-06,-3.877,0.0641,0.815,0.447285370731276,-1.08895679598432,-1.0902702857569,0.00240802410993174,1.11724693241074,0.000195811714830554
"0","D",0.3,0.55,266293,0,-7.019,0.0313,0.462,0.44778329518125,-1.08978413325896,-1.09362894648864,0.00701893405276663,1.11724529601268,0.000577228246199613
"0","Other",0.0479,0.647,191280,0,-4.702,0.0798,0.906,0.514209191257454,-1.20164652242776,-1.20319155635304,0.0025665770642324,1.11718915362511,0.000273071902945776
"0","Other",0.44,0.468,243493,0,-8.264,0.0436,0.298,0.244288261952602,-0.748458782291462,-0.749163249466728,0.00187979310758521,1.11738690322175,6.09945158927599e-05
"0","Other",0.0743,0.754,199787,0.000391,-2.149,0.0403,0.865,0.44933359195699,-1.09236082246205,-1.09395878964488,0.00291930574872352,1.11724513503579,0.000239606872678742
"0","Other",0.0412,0.841,175520,0,-6.342,0.118,0.875,0.648362231477991,-1.44578954203961,-1.44769487203102,0.00263049377800535,1.11704453762363,0.000487581590897082
"0","Other",0.00799,0.685,209560,0,-6.939,0.0321,0.806,0.538181976282452,-1.24304815156287,-1.24456647673942,0.00243843788912515,1.11716655810135,0.000285555517063362
"0","Other",0.16,0.773,211907,0,-5.562,0.0281,0.8,0.476369057030936,-1.13751320881382,-1.13873001403114,0.00213598497550552,1.1172228341505,0.000195152317074908
"0","Other",0.066,0.798,232027,1.65e-06,-4.95,0.0336,0.893,0.553623296537999,-1.27011185087139,-1.27177279095871,0.00261030193772593,1.11715128374135,0.000325442169178935
"0","Other",0.0877,0.527,287027,0,-6.012,0.0283,0.35,0.373146701648862,-0.96648097720236,-0.967357220618355,0.00181080275536457,1.11730335379601,0.00010818302164225
"0","Other",0.0563,0.729,274827,0,-7.162,0.028,0.395,0.492721525100935,-1.16507095579896,-1.1663541284039,0.00219910356224993,1.11720862797486,0.000214542335153179
"0","Other",0.117,0.697,203600,0,-4.439,0.0752,0.732,0.465635052393557,-1.11953226926674,-1.12030119617356,0.00137224351834272,1.11723212204291,0.000119903435273173
"0","Other",0.24,0.683,213027,0,-5.833,0.0274,0.486,0.347077020535629,-0.923359199244893,-0.924045915755431,0.00148577322352937,1.11732162847658,7.92150900085311e-05
"0","Other",0.245,0.634,234587,0,-5.095,0.0255,0.668,0.361062190497325,-0.946517991443278,-0.947289439107434,0.00162808431922121,1.11731192524628,9.23029552580839e-05
"0","Other",0.252,0.571,230280,0,-5.46,0.03,0.529,0.316142429906045,-0.871786228268642,-0.872366212718666,0.00132923912681474,1.11734233860696,6.16134567627324e-05
"0","Other",0.0522,0.862,301520,0.00126,-9.199,0.0646,0.919,0.742881170521617,-1.64816075031319,-1.65103321761748,0.0034765727480351,1.11690393330029,0.00101149039675431
"0","Other",0.397,0.66,268800,0,-5.758,0.208,0.779,0.550504670203758,-1.26461837318553,-1.26702197556313,0.00379049858415194,1.11715397479473,0.000467768317866205
"0","Other",0.31,0.596,232573,0,-6.239,0.226,0.864,0.581934977616207,-1.32069550056996,-1.32347200227014,0.00419138341375539,1.11712134764611,0.000588350678628608
"0","Other",0.26,0.725,296693,1.09e-05,-5.959,0.0368,0.595,0.447113415726005,-1.0886711075644,-1.08978189297842,0.00203750736601679,1.11724716994485,0.000165444524508499
"0","Other",0.00819,0.651,232227,0,-6.741,0.223,0.668,0.688441673794872,-1.52719921113671,-1.52904324371578,0.00241055396061539,1.11699050344139,0.00053523062578968
"0","Other",0.273,0.699,207187,0,-8.298,0.262,0.587,0.638856532982183,-1.42722106489225,-1.429533303239,0.00323233931583619,1.11705619750104,0.000575509694221902
"0","Other",0.304,0.654,222000,0,-7.186,0.235,0.458,0.541646096743983,-1.24909061218579,-1.25075455114943,0.002658926410588,1.11716311298597,0.000315888337062576
"0","Other",0.265,0.622,220853,0.000473,-6.417,0.0433,0.6,0.368924155487352,-0.959509485454037,-0.960073391524578,0.00117436951874276,1.11730648568142,6.88146569027722e-05
"0","Other",0.117,0.634,331240,2.26e-06,-8.834,0.0309,0.187,0.461503312253687,-1.11263105591525,-1.1146192741636,0.00356434710555855,1.11723495508126,0.000307661575311351
"0","Other",0.0786,0.779,254067,2.4e-05,-4.054,0.144,0.857,0.636840114344918,-1.42331450167531,-1.42487026806533,0.00218253841238828,1.11705916744014,0.000384407840849511
"0","Other",0.0058,0.686,267947,0.00333,-5.169,0.0458,0.641,0.521669747246604,-1.21445780471292,-1.2153494771649,0.00146681324095575,1.11718259328416,0.000160441833804255
"0","Other",0.0565,0.78,236827,8.19e-05,-4.958,0.0445,0.327,0.440708836468659,-1.07803995884816,-1.07956154024167,0.00281690120489125,1.11725211627439,0.000223221282037422
"0","Other",0.207,0.833,209490,3.92e-06,-6.413,0.103,0.731,0.557860146500502,-1.27759855691792,-1.27880660939891,0.00188845110055411,1.11714728099688,0.000239173608417884
"0","Other",0.00373,0.592,250173,3.23e-05,-6.869,0.0239,0.2,0.389420066879045,-0.993323777445183,-0.994646952684455,0.00265882306900642,1.11729140925424,0.000170481688564473
"0","Other",0.243,0.652,294867,0,-7.981,0.0313,0.36,0.410216460873846,-1.02761830680207,-1.02858403602885,0.00187690229538655,1.11727609148311,0.000131036984448232
"0","Other",0.0862,0.621,230733,0,-8.574,0.221,0.415,0.630450835830989,-1.41100778984898,-1.41287239233257,0.00263770757047173,1.11706676438178,0.000452376209122172
"0","Other",0.0925,0.685,257173,0,-4.971,0.11,0.734,0.556214464617884,-1.27468730413727,-1.27554938472555,0.00135124406759103,1.11714913733644,0.000169815530226229
"0","Other",0.0772,0.733,241133,0,-3.51,0.0553,0.528,0.439401460719265,-1.07587196811735,-1.07677332592331,0.00167348229156587,1.11725345758694,0.000131608955223018
"0","Other",0.0138,0.701,283093,0,-8.562,0.0311,0.292,0.515933160147072,-1.20460141368885,-1.20647344811383,0.00310090876698452,1.11718738923899,0.000332563588258401
"0","Other",0.218,0.408,230000,0,-8.305,0.0508,0.34,0.305890589637788,-0.854547458111397,-0.855395160215329,0.00198103076618056,1.11734887960602,8.76499782598988e-05
"0","Other",0.0227,0.816,247840,1.53e-06,-4.551,0.03,0.654,0.526060900961627,-1.22202819000473,-1.22337855026161,0.00220637348188721,1.11717822466138,0.000245986381440322
"0","Other",0.257,0.662,223440,0,-8.238,0.118,0.652,0.51358495121924,-1.20057736918834,-1.20131855401224,0.00123357151984017,1.11719015841926,0.000130569502421159
"0","Other",0.466,0.635,244160,0,-8.122,0.0246,0.586,0.32485702092329,-0.886375529542745,-0.88725599568029,0.00198370995002483,1.11733649391324,9.58295421343349e-05
"0","Other",0.163,0.622,249093,0,-8.352,0.0916,0.595,0.518741126472053,-1.20942131207491,-1.21012964390793,0.00117032837052306,1.11718541795949,0.00012644358285332
"0","Other",0.00541,0.538,214200,0,-6.099,0.187,0.919,0.641055450830385,-1.43149387812974,-1.4346600781526,0.00440899732817355,1.11705292099271,0.000794412636935088
"0","Other",0.273,0.713,271333,0,-3.525,0.102,0.738,0.46288939347005,-1.11494505200096,-1.11641537157024,0.00263226645013162,1.11723406109481,0.000228051388827448
"0","Other",0.00543,0.771,230200,0.00157,-4.639,0.0567,0.683,0.537948029292835,-1.24264065885424,-1.24362654721587,0.00158487703720133,1.11716707989695,0.000185106967377946
"0","Other",0.362,0.73,221133,3.69e-06,-3.782,0.206,0.932,0.549044897768245,-1.26205189752847,-1.26509744131538,0.00480892274199844,1.11715506206036,0.000591165944943928
"0","Other",0.139,0.845,256027,0,-5.15,0.153,0.455,0.586706951055442,-1.32935952701429,-1.33108771887561,0.00259497545456038,1.11711683695719,0.000370299634515985
"0","D",0.102,0.721,263440,4.4e-06,-7.08,0.0631,0.769,0.691080454493569,-1.53275856318993,-1.53789016735349,0.00666242980183211,1.11698444881433,0.00151050492499948
"0","Other",0.0382,0.518,300573,2.47e-05,-5.306,0.0313,0.254,0.367225410124172,-0.956703735122228,-0.957870101906047,0.00243385122543353,1.11730742838242,0.000141936572654034
"0","Other",0.201,0.415,251640,0,-4.629,0.0296,0.283,0.236651885550076,-0.734902860766294,-0.73567572021722,0.00209998364335345,1.11739137053481,6.53776317378512e-05
"0","Other",0.245,0.319,252053,0,-4.85,0.0357,0.441,0.227904554028683,-0.719231676056646,-0.720255054936034,0.00283969362034709,1.11739637867671,8.42992156038907e-05
"0","Other",0.787,0.386,226840,1.49e-06,-11.42,0.0291,0.153,0.139955020538613,-0.549127652559917,-0.550008574079987,0.00320073576065995,1.11744461724934,5.24205679402679e-05
"0","D#",0.0193,0.439,206000,0,-4.8,0.0439,0.69,0.249519893523532,-0.75768348970613,-0.764661166639733,0.0181671070261631,1.11738166980456,0.00062658011981395
"0","Other",0.789,0.764,224987,0,-7.98,0.0643,0.773,0.30769262609716,-0.857584095052542,-0.860014758555797,0.00564462081986631,1.11734711184825,0.000253728732153879
"0","Other",0.214,0.685,339733,0,-5.301,0.0431,0.463,0.44406637457195,-1.0836109731673,-1.08512397361684,0.00278667818536557,1.1172494300144,0.000223838929720326
"0","Other",0.413,0.454,194707,0,-4.143,0.0285,0.231,0.151487582973615,-0.573185066664739,-0.573866763476861,0.00237439057764909,1.11743863630373,4.25927632400641e-05
"0","D",0.831,0.4,327773,0,-7.404,0.0355,0.354,0.22624622303359,-0.716242380227544,-0.719803523469237,0.00987028809188389,1.11739652372078,0.000294390776212237
"0","Other",0.789,0.664,145707,0,-7.356,0.0322,0.71,0.191269310501506,-0.651596977317394,-0.653082589615962,0.00454436424873255,1.11741695635768,0.000108460270572327
"0","Other",0.268,0.562,235947,0,-5.234,0.0824,0.246,0.298402212330438,-0.841896657783754,-0.842657432831116,0.00180484166656996,1.11735370455169,7.70410189597149e-05
"0","D#",0.74,0.637,233000,0,-6.964,0.0409,0.531,0.131375088033281,-0.530742647043756,-0.533880053327942,0.011718690758085,1.11744851659295,0.000181467421994906
"0","Other",0.962,0.47,246896,0,-8.335,0.0392,0.396,0.126746597742272,-0.520633266735935,-0.521708839710451,0.00411901878413421,1.11745138235213,6.02802326046419e-05
"0","Other",0.126,0.758,222733,0,-4.217,0.051,0.724,0.469650907532148,-1.12625026013484,-1.12721424639585,0.00170965558093829,1.11722865572228,0.000151917646248402
"0","Other",0.0269,0.704,196853,0,-4.865,0.0308,0.486,0.413139666162319,-1.03244217232521,-1.03332031937392,0.00169893864315345,1.11727391284455,0.000120009815180468
"0","Other",0.39,0.712,181880,0,-4.187,0.0888,0.519,0.311224541183482,-0.863527597010332,-0.864642411240475,0.0025770087861295,1.11734533145948,0.000117045122463159
"0","Other",0.00406,0.616,206013,2.56e-06,-6.134,0.0312,0.545,0.433524412551687,-1.06613441281182,-1.06694371730976,0.00151647654056914,1.11725815858575,0.000116408917525886
"0","Other",0.771,0.658,241813,0,-6.179,0.0259,0.513,0.190487944752097,-0.650113242074805,-0.651536297559466,0.00436353708598567,1.11741740634359,0.000103581276850463
"0","D#",0.0305,0.555,187973,0,-5.777,0.0507,0.519,0.265190397829618,-0.785039945471964,-0.792098959051419,0.0177441449773023,1.11737214161805,0.000663725948366039
"0","Other",0.0278,0.51,164347,3.86e-06,-3.092,0.051,0.767,0.356636393299975,-0.939196709759774,-0.940539109529771,0.00285249550057325,1.11731476808103,0.000159028632087977
"0","Other",0.0273,0.487,208360,0,-4.849,0.0405,0.238,0.297911565817946,-0.841065881215201,-0.841923346768087,0.00203588345385365,1.11735398041069,8.67398379735724e-05
"0","Other",0.0901,0.635,225400,2.61e-06,-3.213,0.0588,0.431,0.361416400803246,-0.947103670636594,-0.947824477562216,0.00152039298628276,1.11731169905023,8.63112796100543e-05
"0","Other",0.0637,0.406,224848,0,-6.085,0.13,0.404,0.403416089267642,-1.01640088108126,-1.01756767401477,0.00229198315222967,1.11728112015874,0.000155699126252689
